-255	-612	-42	-132	644	12	-113	-629	28	278530	-179200	26110	
-276	-502	-214	-171	546	924	-188	-490	1007	128940	-19180	65310	
-249	-433	-265	-217	433	1739	-234	-455	1803	3640	-18830	52150	
-153	-348	-367	-151	-393	1026	-131	328	1180	128870	87780	23100	
-249	-664	-232	82	187	-61	8	-242	-165	-117600	-129080	-109060	
-448	-636	-144	51	62	-163	-1	-91	-111	-130970	-18270	-83650	
-582	-516	-34	-19	98	-116	-35	-117	-59	-123690	178780	-166740	
18	-501	-223	113	74	-319	68	-86	-237	-59360	-145530	-59290	
52	-648	-7	-1508	1392	-397	-1410	-1330	-316	-347060	147560	-41370	
-174	-490	454	-22	-124	-1029	7	-13	-1032	152740	-64400	15470	
-162	-526	439	27	59	-962	20	-96	-954	910	-70	210	
-153	-517	433	27	55	-982	21	-86	-975	0	0	0	
-160	-519	438	39	55	-986	24	-86	-975	-140	70	0	
-154	-519	439	35	51	-990	22	-85	-971	-770	0	0	
-160	-535	427	211	277	-1064	121	-203	-1019	12740	-28490	-490	
-166	-544	426	-373	179	-947	-321	-146	-1070	53550	-98490	-180740	
-205	-657	141	-448	920	-689	-422	-904	-835	337190	-313250	-221340	
-265	-532	-169	-315	932	827	-245	-904	803	387100	-120330	60620	
-271	-409	-261	-175	121	718	-183	-125	818	43960	-5880	64120	
-241	-424	-268	-373	176	1447	-400	-210	1566	19040	-9380	45640	
-73	-390	-333	-845	261	1989	-830	-310	1998	153020	87080	92610	
-192	-562	-331	183	441	66	-41	-429	-3	-288610	-292810	-121030	
-576	-562	-84	-19	199	-350	-104	-131	-251	-431270	-13580	-189770	
-624	-388	-156	-292	59	23	-247	-70	38	-203840	353570	-105280	
103	-366	-177	-1988	1989	1989	-1998	-1278	1377	-184240	878220	702520	
-130	202	160	-752	-1411	659	-603	1360	858	-321440	105910	-84490	
-336	256	216	-358	-338	1104	-366	350	1099	-22470	6440	140	
-348	261	214	-206	-432	835	-216	378	912	-560	70	70	
-343	265	205	-202	-432	811	-217	379	918	-140	0	140	
-340	258	211	-206	-428	823	-218	374	918	-210	140	140	
-343	262	208	-221	-428	831	-217	375	917	-210	70	140	
-342	258	213	-198	-424	823	-218	375	916	0	0	210	
-342	264	205	-202	-428	823	-217	375	920	-210	0	210	
-343	252	223	-194	-432	835	-216	375	917	-70	70	140	
-343	259	214	-206	-432	831	-218	375	918	0	70	140	
-339	262	213	-194	-424	831	-217	374	919	-70	70	210	
-340	259	216	-194	-424	823	-216	375	919	70	70	140	
-340	264	213	-202	-428	842	-218	373	920	-70	70	140	
-333	259	210	-214	-424	835	-217	374	920	0	70	210	
-343	271	210	-210	-428	846	-216	375	919	-70	70	140	
-342	261	211	-210	-428	846	-217	374	921	-70	70	140	
-342	259	211	-202	-420	831	-218	374	920	0	70	140	
-346	265	208	-202	-432	839	-217	375	920	0	140	140	
-345	267	211	-202	-428	835	-218	374	920	0	140	210	
-333	268	211	-206	-432	839	-217	374	920	0	140	140	
-342	261	205	-198	-428	842	-217	373	920	-70	70	210	
-342	267	210	-206	-428	823	-217	373	921	0	70	140	
-343	261	216	-206	-428	846	-216	373	920	-70	70	210	
-339	265	214	-210	-428	831	-217	374	920	-140	70	210	
-346	271	202	-210	-428	823	-216	374	921	0	140	140	
-336	262	211	-210	-428	846	-216	374	920	-70	70	140	
-336	264	208	-210	-432	839	-216	373	921	0	140	140	
-337	262	204	-210	-432	827	-217	374	920	-70	140	140	
-343	271	210	-206	-424	839	-217	373	922	-70	70	140	
-349	259	202	-175	-545	920	-231	482	1011	-26810	-6090	-7210	
-349	321	184	-132	-260	897	-111	199	897	30170	39690	-6370	
-127	436	186	-124	-65	784	-230	29	993	32340	1260	-134820	
375	-145	-156	-701	-424	870	-666	291	986	38360	-21980	-309750	
324	-403	-180	-385	242	803	-367	-273	826	13860	33530	17780	
340	-394	-175	-490	94	784	-501	-123	914	-350	840	4200	
403	-367	-123	-553	413	1595	-553	-426	1767	20790	94570	-9170	
354	-393	-184	-358	-65	998	-91	13	1098	-56840	73990	-1610	
174	-402	-180	-752	320	924	-719	-368	1052	49280	-39200	-46130	
61	-315	-241	-342	-26	519	-257	-115	563	-62370	3850	-60830	
51	-315	-238	-319	0	1119	-303	-39	1211	20720	6650	-17710	
33	-286	-268	-221	59	815	-218	-112	918	6230	-20370	-6160	
27	-298	-274	-15	121	772	-58	-163	878	-1050	19460	5250	
19	-312	-258	-217	218	1131	-222	-261	1187	-13090	4620	5810	
27	-304	-279	-229	230	1392	-222	-274	1512	19390	-18060	-7210	
-15	-226	-360	-136	207	1817	-158	-291	1929	76020	-88270	23310	
-132	-297	-411	-350	-50	-249	-385	-16	-79	-239470	-43540	-221970	
-247	-564	-339	-93	-147	-104	-187	107	-153	221620	-139440	42070	
-192	-132	-370	-245	-143	-139	-228	79	-6	182490	144620	25340	
6	-333	-319	226	456	-409	256	-351	-62	413910	-24920	52360	
75	-274	-282	-147	468	1533	-161	-223	1308	24220	-13370	7140	
73	-265	-279	-120	-104	924	-136	60	1006	280	-840	210	
78	-259	-268	-69	-112	901	-97	69	989	4900	15330	9030	
82	-268	-268	-136	-3	924	-215	-27	1029	-6440	-10640	-16030	
81	-279	-273	-163	-85	952	-158	40	1026	1400	-2940	1470	
73	-282	-271	-116	-61	909	-135	25	986	4200	700	-280	
84	-297	-27þ91	-315	-273	-139	51	1037	-111	-150	1046	72590	-490	-49210	
118	-313	-258	-206	43	885	-213	-101	965	23590	-35770	4410	
93	-285	-262	-120	-198	874	-124	146	982	86590	-35770	-13510	
94	-261	-244	-405	-120	998	-421	-28	1156	79240	90440	-27020	
78	-291	-225	-303	-147	1022	-197	108	1091	-24850	-28910	-6510	
34	-274	-238	-46	-26	1092	-96	-10	1175	-31710	-23170	-10150	
-6	-259	-276	-143	-19	573	-141	-19	663	8330	-13720	-7420	
-4	-267	-271	16	39	858	-28	-63	906	-33740	39900	-16170	
22	-315	-255	-163	-58	1447	-167	18	1561	-5600	-5810	21280	
-1	-273	-294	-61	-11	1661	-108	23	1785	-15610	-60550	26950	
-138	-216	-409	51	-198	-689	274	205	-923	-8260	-280	1540	
7	-562	-288	90	113	265	76	-140	206	-64190	93100	76370	
117	-333	-303	-85	35	-19	-107	-57	67	152250	28770	126630	
117	-306	-192	-229	-311	-444	-120	255	-527	-1680	127190	67620	
10	-217	-301	519	-448	371	474	421	661	-253400	57540	50960	
48	-297	-306	-73	66	979	-86	-114	1060	-140	1260	-140	
45	-297	-295	-54	78	936	-69	-121	1026	0	0	70	
40	-295	-303	-77	78	936	-78	-119	1026	350	-1680	420	
40	-294	-301	-26	74	924	-51	-106	1021	-3780	-2940	-5320	
28	-274	-310	-73	-522	616	62	371	613	-12180	11900	1330	
19	-280	-316	-34	0	854	-37	-34	1021	-210	6720	140	
45	-316	-301	-97	94	991	-123	-146	1048	16380	-4690	-4760	
78	-316	-277	-245	-77	1037	-153	8	1148	44800	40950	-5110	
51	-243	-276	-69	-245	803	-83	134	959	42770	-19600	-42980	
31	-259	-258	-155	-190	850	-159	115	953	39900	-8400	-49000	
18	-273	-259	23	-3	835	-16	-36	943	5320	-10850	-1960	
13	-277	-261	-143	8	1026	-156	-22	1108	2030	-7630	-2240	
7	-261	-282	-147	-30	1330	-147	-57	1398	-59780	10220	8680	
-13	-232	-325	-89	0	1517	-67	-92	1581	-36470	-24500	-280	
-91	-142	-375	105	-26	-128	0	81	110	80010	106540	-19880	
127	-271	-307	94	156	324	69	-191	300	-43470	55160	-2730	
124	-226	-270	-26	-58	35	-9	34	84	52710	-19110	83090	
163	-240	-316	-709	-89	1833	994	-643	-1380	569170	-787640	-22960	
205	-265	-280	-604	152	1463	-533	-170	1372	43750	12670	-7490	
198	-246	-276	-256	-93	897	-261	47	976	630	-1610	140	
199	-244	-280	-256	-108	885	-261	52	982	70	910	70	
169	-183	-274	-171	-15	1221	-233	34	1195	-35140	-1330	-3570	
172	-186	-276	-61	-175	690	-78	121	791	-27300	53900	-7350	
180	-211	-279	-253	-159	889	-250	83	973	1960	-2730	1960	
192	-211	-271	-260	-245	858	-265	187	972	-4620	7560	-490	
205	-216	-273	-182	-295	917	-189	243	1070	26460	210	-4760	
199	-219	-277	-214	-120	878	-190	36	966	-4900	8610	2450	
223	-249	-271	-229	23	803	-279	-58	923	-5740	14140	-4130	
244	-268	-201	-389	16	1076	-397	-133	1139	43330	4410	-34580	
120	-292	-219	-272	55	924	-254	-109	986	-24290	-21000	-26250	
100	-318	-223	-342	160	1349	-314	-203	1438	-54250	56000	-4130	
45	-276	-250	-272	183	1353	-337	-161	1529	-105630	-19950	1330	
-40	-222	-355	-202	312	1400	-222	-345	1480	-54110	28700	-27230	
-37	-331	-394	137	140	277	150	-197	396	74130	-42350	-48370	
-201	-346	-417	47	-93	-151	60	53	-107	-42910	-86030	-95130	
-82	-358	-390	-116	-116	-19	-133	85	30	82600	155540	86240	
271	-361	-18	-1988	-986	1989	-1051	-1905	1623	283290	-168560	445830	
-66	97	7	488	-892	-284	460	817	-162	105630	-46130	-210910	
27	-9	-151	-124	-791	140	-67	809	353	-358680	43260	-14000	
136	-343	-231	-202	94	846	-205	-56	934	-8260	-32900	-6300	
144	-349	-231	-264	101	905	-263	-149	991	-210	420	0	
147	-348	-223	-260	109	901	-262	-150	989	-70	70	0	
150	-354	-223	-256	101	913	-263	-148	990	-70	70	0	
147	-346	-225	-260	98	905	-261	-149	990	-70	140	0	
151	-351	-231	-253	105	905	-263	-148	989	-70	70	0	
145	-352	-226	-245	98	885	-254	-137	976	350	2450	910	
147	-345	-225	-241	109	881	-246	-151	983	1820	-700	0	
145	-346	-222	-256	98	905	-264	-147	982	560	-210	-140	
151	-348	-225	-260	109	905	-264	-149	987	0	-140	-70	
145	-358	-217	-253	101	889	-263	-149	986	-70	0	0	
145	-345	-226	-253	109	889	-266	-151	988	0	70	-70	
150	-349	-226	-256	101	901	-264	-146	991	-70	210	70	
145	-345	-217	-249	101	905	-265	-144	986	0	0	0	
147	-352	-226	-260	105	901	-265	-147	988	0	70	0	
147	-349	-228	-264	101	905	-266	-145	992	140	140	210	
145	-348	-222	-264	113	897	-264	-145	988	350	490	280	
150	-351	-225	-229	86	878	-240	-131	975	-350	-140	-210	
150	-354	-223	-288	160	920	-287	-192	995	-3500	2310	630	
145	-354	-223	-260	105	893	-265	-148	988	210	490	420	
156	-349	-228	-292	207	924	-257	-193	994	-350	1470	2030	
154	-351	-228	-253	144	928	-264	-187	1006	2030	-140	3290	
151	-348	-226	-264	105	909	-270	-147	986	-70	280	-70	
147	-355	-228	-264	105	913	-267	-147	988	-490	630	-70	
148	-357	-235	-260	113	909	-272	-148	991	-630	420	-630	
153	-349	-231	-260	101	893	-269	-153	989	-70	140	-560	
151	-354	-220	-264	109	901	-267	-152	988	-140	490	-70	
151	-349	-219	-264	113	893	-274	-156	989	-420	210	210	
150	-352	-222	-260	113	897	-269	-152	986	70	0	-70	
150	-348	-225	-268	113	905	-271	-154	988	-70	210	0	
144	-352	-217	-253	113	909	-270	-153	987	0	0	-70	
147	-349	-219	-260	105	924	-272	-154	988	0	140	0	
151	-346	-220	-260	109	897	-271	-154	986	-70	140	-70	
157	-349	-222	-268	105	893	-273	-152	986	0	140	0	
150	-351	-216	-268	117	905	-275	-153	990	-560	140	140	
151	-351	-220	-264	113	878	-272	-150	974	140	210	-140	
147	-357	-217	-253	133	909	-256	-168	983	280	-280	210	
153	-345	-220	-260	109	901	-271	-156	986	-280	70	210	
